word,emotion
乳酪蛋糕,anticipation
乳酪蛋糕,disgust
乳酪蛋糕,fear
乳酪蛋糕,joy
乳酪蛋糕,sadness
乳酪蛋糕,surprise
乳酪蛋糕,trust
獵豹,anger
獵豹,anticipation
獵豹,disgust
獵豹,fear
獵豹,joy
獵豹,sadness
獵豹,surprise
獵豹,trust
化學家,anger
化學家,anticipation
化學家,disgust
化學家,fear
化學家,joy
化學家,sadness
化學家,surprise
化學家,trust
化學,anger
化學,anticipation
化學,disgust
化學,fear
化學,joy
化學,sadness
化學,surprise
化學,trust
查,anger
查,anticipation
查,disgust
查,fear
查,joy
查,sadness
查,surprise
查,trust
珍視,anger
珍視,anticipation
珍視,disgust
珍視,fear
珍視,joy
珍視,sadness
珍視,surprise
珍視,trust
櫻桃,anger
櫻桃,anticipation
櫻桃,disgust
櫻桃,fear
櫻桃,joy
櫻桃,sadness
櫻桃,surprise
櫻桃,trust
棋,anger
棋,anticipation
棋,disgust
棋,fear
棋,joy
棋,sadness
棋,surprise
棋,trust
胸部,anger
胸部,anticipation
胸部,disgust
胸部,fear
胸部,joy
胸部,sadness
胸部,surprise
胸部,trust
板栗,anger
板栗,anticipation
板栗,disgust
板栗,fear
板栗,joy
板栗,sadness
板栗,surprise
板栗,trust
雪佛龍,anger
雪佛龍,anticipation
雪佛龍,disgust
雪佛龍,fear
雪佛龍,joy
雪佛龍,sadness
雪佛龍,surprise
雪佛龍,trust
嚼,anger
嚼,anticipation
嚼,disgust
嚼,fear
嚼,joy
嚼,sadness
嚼,surprise
嚼,trust
別緻,anger
別緻,anticipation
別緻,disgust
別緻,fear
別緻,joy
別緻,sadness
別緻,surprise
別緻,trust
強辯,anger
強辯,anticipation
強辯,disgust
強辯,fear
強辯,joy
強辯,sadness
強辯,surprise
強辯,trust
雞,anger
雞,anticipation
雞,disgust
雞,fear
雞,joy
雞,sadness
雞,surprise
雞,trust
首席,anger
首席,anticipation
首席,disgust
首席,fear
首席,joy
首席,sadness
首席,surprise
首席,trust
主要,anger
主要,anticipation
主要,disgust
主要,fear
主要,joy
主要,sadness
主要,surprise
主要,trust
頭目,anger
頭目,anticipation
頭目,disgust
頭目,fear
頭目,joy
頭目,sadness
頭目,surprise
頭目,trust
兒童,anger
兒童,anticipation
兒童,disgust
兒童,fear
兒童,joy
兒童,sadness
兒童,surprise
兒童,trust
分娩,anger
分娩,anticipation
分娩,disgust
分娩,fear
分娩,joy
分娩,sadness
分娩,surprise
分娩,trust
童年,anger
童年,anticipation
童年,disgust
童年,fear
童年,joy
童年,sadness
童年,surprise
童年,trust
幼稚,anger
幼稚,anticipation
幼稚,disgust
幼稚,fear
幼稚,joy
幼稚,sadness
幼稚,surprise
幼稚,trust
寒意,anger
寒意,anticipation
寒意,disgust
寒意,fear
寒意,joy
寒意,sadness
寒意,surprise
寒意,trust
寒冷,anger
寒冷,anticipation
寒冷,disgust
寒冷,fear
寒冷,joy
寒冷,sadness
寒冷,surprise
寒冷,trust
鐘,anger
鐘,anticipation
鐘,disgust
鐘,fear
鐘,joy
鐘,sadness
鐘,surprise
鐘,trust
嵌合體,anger
嵌合體,anticipation
嵌合體,disgust
嵌合體,fear
嵌合體,joy
嵌合體,sadness
嵌合體,surprise
嵌合體,trust
編鐘,anger
編鐘,anticipation
編鐘,disgust
編鐘,fear
編鐘,joy
編鐘,sadness
編鐘,surprise
編鐘,trust
煙囪,anger
煙囪,anticipation
煙囪,disgust
煙囪,fear
煙囪,joy
煙囪,sadness
煙囪,surprise
煙囪,trust
中國,anger
中國,anticipation
中國,disgust
中國,fear
中國,joy
中國,sadness
中國,surprise
中國,trust
奇努克,anger
奇努克,anticipation
奇努克,disgust
奇努克,fear
奇努克,joy
奇努克,sadness
奇努克,surprise
奇努克,trust
芯片,anger
芯片,anticipation
芯片,disgust
芯片,fear
芯片,joy
芯片,sadness
芯片,surprise
芯片,trust
碎裂,anger
碎裂,anticipation
碎裂,disgust
碎裂,fear
碎裂,joy
碎裂,sadness
碎裂,surprise
碎裂,trust
嘰嘰喳喳,anger
嘰嘰喳喳,anticipation
嘰嘰喳喳,disgust
嘰嘰喳喳,fear
嘰嘰喳喳,joy
嘰嘰喳喳,sadness
嘰嘰喳喳,surprise
嘰嘰喳喳,trust
鑿,anger
鑿,anticipation
鑿,disgust
鑿,fear
鑿,joy
鑿,sadness
鑿,surprise
鑿,trust
保單,anger
保單,anticipation
保單,disgust
保單,fear
保單,joy
保單,sadness
保單,surprise
保單,trust
騎士氣概,anger
騎士氣概,anticipation
騎士氣概,disgust
騎士氣概,fear
騎士氣概,joy
騎士氣概,sadness
騎士氣概,surprise
騎士氣概,trust
氯仿,anger
氯仿,anticipation
氯仿,disgust
氯仿,fear
氯仿,joy
氯仿,sadness
氯仿,surprise
氯仿,trust
巧克力,anger
巧克力,anticipation
巧克力,disgust
巧克力,fear
巧克力,joy
巧克力,sadness
巧克力,surprise
巧克力,trust
選擇,anger
選擇,anticipation
選擇,disgust
選擇,fear
選擇,joy
選擇,sadness
選擇,surprise
選擇,trust
唱詩班,anger
唱詩班,anticipation
唱詩班,disgust
唱詩班,fear
唱詩班,joy
唱詩班,sadness
唱詩班,surprise
唱詩班,trust
嗆,anger
嗆,anticipation
嗆,disgust
嗆,fear
嗆,joy
嗆,sadness
嗆,surprise
嗆,trust
霍亂,anger
霍亂,anticipation
霍亂,disgust
霍亂,fear
霍亂,joy
霍亂,sadness
霍亂,surprise
霍亂,trust
選擇,anger
選擇,anticipation
選擇,disgust
選擇,fear
選擇,joy
選擇,sadness
選擇,surprise
選擇,trust
選擇,anger
選擇,anticipation
選擇,disgust
選擇,fear
選擇,joy
選擇,sadness
選擇,surprise
選擇,trust
劈,anger
劈,anticipation
劈,disgust
劈,fear
劈,joy
劈,sadness
劈,surprise
劈,trust
斬波,anger
斬波,anticipation
斬波,disgust
斬波,fear
斬波,joy
斬波,sadness
斬波,surprise
斬波,trust
印章,anger
印章,anticipation
印章,disgust
印章,fear
印章,joy
印章,sadness
印章,surprise
印章,trust
合唱隊的,anger
合唱隊的,anticipation
合唱隊的,disgust
合唱隊的,fear
合唱隊的,joy
合唱隊的,sadness
合唱隊的,surprise
合唱隊的,trust
和弦,anger
和弦,anticipation
和弦,disgust
和弦,fear
和弦,joy
和弦,sadness
和弦,surprise
和弦,trust
苦差事,anger
苦差事,anticipation
苦差事,disgust
苦差事,fear
苦差事,joy
苦差事,sadness
苦差事,surprise
苦差事,trust
合唱,anger
合唱,anticipation
合唱,disgust
合唱,fear
合唱,joy
合唱,sadness
合唱,surprise
合唱,trust
選擇,anger
選擇,anticipation
選擇,disgust
選擇,fear
選擇,joy
選擇,sadness
選擇,surprise
選擇,trust
雜燴,anger
雜燴,anticipation
雜燴,disgust
雜燴,fear
雜燴,joy
雜燴,sadness
雜燴,surprise
雜燴,trust
洗禮,anger
洗禮,anticipation
洗禮,disgust
洗禮,fear
洗禮,joy
洗禮,sadness
洗禮,surprise
洗禮,trust
色,anger
色,anticipation
色,disgust
色,fear
色,joy
色,sadness
色,surprise
色,trust
色譜,anger
色譜,anticipation
色譜,disgust
色譜,fear
色譜,joy
色譜,sadness
色譜,surprise
色譜,trust
染色體,anger
染色體,anticipation
染色體,disgust
染色體,fear
染色體,joy
染色體,sadness
染色體,surprise
染色體,trust
慢性,anger
慢性,anticipation
慢性,disgust
慢性,fear
慢性,joy
慢性,sadness
慢性,surprise
慢性,trust
編年史,anger
編年史,anticipation
編年史,disgust
編年史,fear
編年史,joy
編年史,sadness
編年史,surprise
編年史,trust
計時碼表,anger
計時碼表,anticipation
計時碼表,disgust
計時碼表,fear
計時碼表,joy
計時碼表,sadness
計時碼表,surprise
計時碼表,trust
實足,anger
實足,anticipation
實足,disgust
實足,fear
實足,joy
實足,sadness
實足,surprise
實足,trust
夾頭,anger
夾頭,anticipation
夾頭,disgust
夾頭,fear
夾頭,joy
夾頭,sadness
夾頭,surprise
夾頭,trust
暗笑,anger
暗笑,anticipation
暗笑,disgust
暗笑,fear
暗笑,joy
暗笑,sadness
暗笑,surprise
暗笑,trust
塊,anger
塊,anticipation
塊,disgust
塊,fear
塊,joy
塊,sadness
塊,surprise
塊,trust
矮胖,anger
矮胖,anticipation
矮胖,disgust
矮胖,fear
矮胖,joy
矮胖,sadness
矮胖,surprise
矮胖,trust
教會,anger
教會,anticipation
教會,disgust
教會,fear
教會,joy
教會,sadness
教會,surprise
教會,trust
墓地,anger
墓地,anticipation
墓地,disgust
墓地,fear
墓地,joy
墓地,sadness
墓地,surprise
墓地,trust
攪動,anger
攪動,anticipation
攪動,disgust
攪動,fear
攪動,joy
攪動,sadness
攪動,surprise
攪動,trust
斜道,anger
斜道,anticipation
斜道,disgust
斜道,fear
斜道,joy
斜道,sadness
斜道,surprise
斜道,trust
酸辣醬,anger
酸辣醬,anticipation
酸辣醬,disgust
酸辣醬,fear
酸辣醬,joy
酸辣醬,sadness
酸辣醬,surprise
酸辣醬,trust
再見,anger
再見,anticipation
再見,disgust
再見,fear
再見,joy
再見,sadness
再見,surprise
再見,trust
蘋果酒,anger
蘋果酒,anticipation
蘋果酒,disgust
蘋果酒,fear
蘋果酒,joy
蘋果酒,sadness
蘋果酒,surprise
蘋果酒,trust
雪茄,anger
雪茄,anticipation
雪茄,disgust
雪茄,fear
雪茄,joy
雪茄,sadness
雪茄,surprise
雪茄,trust
香煙,anger
香煙,anticipation
香煙,disgust
香煙,fear
香煙,joy
香煙,sadness
香煙,surprise
香煙,trust
肚帶,anger
肚帶,anticipation
肚帶,disgust
肚帶,fear
肚帶,joy
肚帶,sadness
肚帶,surprise
肚帶,trust
煤渣,anger
煤渣,anticipation
煤渣,disgust
煤渣,fear
煤渣,joy
煤渣,sadness
煤渣,surprise
煤渣,trust
電影,anger
電影,anticipation
電影,disgust
電影,fear
電影,joy
電影,sadness
電影,surprise
電影,trust
放映技師,anger
放映技師,anticipation
放映技師,disgust
放映技師,fear
放映技師,joy
放映技師,sadness
放映技師,surprise
放映技師,trust
攝影,anger
攝影,anticipation
攝影,disgust
攝影,fear
攝影,joy
攝影,sadness
攝影,surprise
攝影,trust
肉桂,anger
肉桂,anticipation
肉桂,disgust
肉桂,fear
肉桂,joy
肉桂,sadness
肉桂,surprise
肉桂,trust
暗號,anger
暗號,anticipation
暗號,disgust
暗號,fear
暗號,joy
暗號,sadness
暗號,surprise
暗號,trust
圈,anger
圈,anticipation
圈,disgust
圈,fear
圈,joy
圈,sadness
圈,surprise
圈,trust
盤旋,anger
盤旋,anticipation
盤旋,disgust
盤旋,fear
盤旋,joy
盤旋,sadness
盤旋,surprise
盤旋,trust
電路,anger
電路,anticipation
電路,disgust
電路,fear
電路,joy
電路,sadness
電路,surprise
電路,trust
圓,anger
圓,anticipation
圓,disgust
圓,fear
圓,joy
圓,sadness
圓,surprise
圓,trust
流通,anger
流通,anticipation
流通,disgust
流通,fear
流通,joy
流通,sadness
流通,surprise
流通,trust
循環,anger
循環,anticipation
循環,disgust
循環,fear
循環,joy
循環,sadness
循環,surprise
循環,trust
割禮,anger
割禮,anticipation
割禮,disgust
割禮,fear
割禮,joy
割禮,sadness
割禮,surprise
割禮,trust
圓周,anger
圓周,anticipation
圓周,disgust
圓周,fear
圓周,joy
圓周,sadness
圓周,surprise
圓周,trust
週,anger
週,anticipation
週,disgust
週,fear
週,joy
週,sadness
週,surprise
週,trust
外切,anger
外切,anticipation
外切,disgust
外切,fear
外切,joy
外切,sadness
外切,surprise
外切,trust
環境,anger
環境,anticipation
環境,disgust
環境,fear
環境,joy
環境,sadness
環境,surprise
環境,trust
旁證,anger
旁證,anticipation
旁證,disgust
旁證,fear
旁證,joy
旁證,sadness
旁證,surprise
旁證,trust
規避,anger
規避,anticipation
規避,disgust
規避,fear
規避,joy
規避,sadness
規避,surprise
規避,trust
馬戲團,anger
馬戲團,anticipation
馬戲團,disgust
馬戲團,fear
馬戲團,joy
馬戲團,sadness
馬戲團,surprise
馬戲團,trust
觸鬚,anger
觸鬚,anticipation
觸鬚,disgust
觸鬚,fear
觸鬚,joy
觸鬚,sadness
觸鬚,surprise
觸鬚,trust
水槽,anger
水槽,anticipation
水槽,disgust
水槽,fear
水槽,joy
水槽,sadness
水槽,surprise
水槽,trust
堡壘,anger
堡壘,anticipation
堡壘,disgust
堡壘,fear
堡壘,joy
堡壘,sadness
堡壘,surprise
堡壘,trust
引用,anger
引用,anticipation
引用,disgust
引用,fear
引用,joy
引用,sadness
引用,surprise
引用,trust
公民,anger
公民,anticipation
公民,disgust
公民,fear
公民,joy
公民,sadness
公民,surprise
公民,trust
茶晶,anger
茶晶,anticipation
茶晶,disgust
茶晶,fear
茶晶,joy
茶晶,sadness
茶晶,surprise
茶晶,trust
市,anger
市,anticipation
市,disgust
市,fear
市,joy
市,sadness
市,surprise
市,trust
公民,anger
公民,anticipation
公民,disgust
公民,fear
公民,joy
公民,sadness
公民,surprise
公民,trust
國內,anger
國內,anticipation
國內,disgust
國內,fear
國內,joy
國內,sadness
國內,surprise
國內,trust
平民,anger
平民,anticipation
平民,disgust
平民,fear
平民,joy
平民,sadness
平民,surprise
平民,trust
禮貌,anger
禮貌,anticipation
禮貌,disgust
禮貌,fear
禮貌,joy
禮貌,sadness
禮貌,surprise
禮貌,trust
文明,anger
文明,anticipation
文明,disgust
文明,fear
文明,joy
文明,sadness
文明,surprise
文明,trust
文明,anger
文明,anticipation
文明,disgust
文明,fear
文明,joy
文明,sadness
文明,surprise
文明,trust
包層的,anger
包層的,anticipation
包層的,disgust
包層的,fear
包層的,joy
包層的,sadness
包層的,surprise
包層的,trust
要求,anger
要求,anticipation
要求,disgust
要求,fear
要求,joy
要求,sadness
要求,surprise
要求,trust
索賠,anger
索賠,anticipation
索賠,disgust
索賠,fear
索賠,joy
索賠,sadness
索賠,surprise
索賠,trust
明察秋毫,anger
明察秋毫,anticipation
明察秋毫,disgust
明察秋毫,fear
明察秋毫,joy
明察秋毫,sadness
明察秋毫,surprise
明察秋毫,trust
蛤,anger
蛤,anticipation
蛤,disgust
蛤,fear
蛤,joy
蛤,sadness
蛤,surprise
蛤,trust
叫囂,anger
叫囂,anticipation
叫囂,disgust
叫囂,fear
叫囂,joy
叫囂,sadness
叫囂,surprise
叫囂,trust
鉗,anger
鉗,anticipation
鉗,disgust
鉗,fear
鉗,joy
鉗,sadness
鉗,surprise
鉗,trust
氏族,anger
氏族,anticipation
氏族,disgust
氏族,fear
氏族,joy
氏族,sadness
氏族,surprise
氏族,trust
隱秘,anger
隱秘,anticipation
隱秘,disgust
隱秘,fear
隱秘,joy
隱秘,sadness
隱秘,surprise
隱秘,trust
拍,anger
拍,anticipation
拍,disgust
拍,fear
拍,joy
拍,sadness
拍,surprise
拍,trust
澄清,anger
澄清,anticipation
澄清,disgust
澄清,fear
澄清,joy
澄清,sadness
澄清,surprise
澄清,trust
單簧管,anger
單簧管,anticipation
單簧管,disgust
單簧管,fear
單簧管,joy
單簧管,sadness
單簧管,surprise
單簧管,trust
號角,anger
號角,anticipation
號角,disgust
號角,fear
號角,joy
號角,sadness
號角,surprise
號角,trust
明晰,anger
明晰,anticipation
明晰,disgust
明晰,fear
明晰,joy
明晰,sadness
明晰,surprise
明晰,trust
衝突,anger
衝突,anticipation
衝突,disgust
衝突,fear
衝突,joy
衝突,sadness
衝突,surprise
衝突,trust
衝突,anger
衝突,anticipation
衝突,disgust
衝突,fear
衝突,joy
衝突,sadness
衝突,surprise
衝突,trust
鉤,anger
鉤,anticipation
鉤,disgust
鉤,fear
鉤,joy
鉤,sadness
鉤,surprise
鉤,trust
類,anger
類,anticipation
類,disgust
類,fear
類,joy
類,sadness
類,surprise
類,trust
經典,anger
經典,anticipation
經典,disgust
經典,fear
經典,joy
經典,sadness
經典,surprise
經典,trust
古典,anger
古典,anticipation
古典,disgust
古典,fear
古典,joy
古典,sadness
古典,surprise
古典,trust
經,anger
經,anticipation
經,disgust
經,fear
經,joy
經,sadness
經,surprise
經,trust
分類,anger
分類,anticipation
分類,disgust
分類,fear
分類,joy
分類,sadness
分類,surprise
分類,trust
分類,anger
分類,anticipation
分類,disgust
分類,fear
分類,joy
分類,sadness
分類,surprise
分類,trust
同學,anger
同學,anticipation
同學,disgust
同學,fear
同學,joy
同學,sadness
同學,surprise
同學,trust
噠,anger
噠,anticipation
噠,disgust
噠,fear
噠,joy
噠,sadness
噠,surprise
噠,trust
條款,anger
條款,anticipation
條款,disgust
條款,fear
條款,joy
條款,sadness
條款,surprise
條款,trust
條款,anger
條款,anticipation
條款,disgust
條款,fear
條款,joy
條款,sadness
條款,surprise
條款,trust
爪,anger
爪,anticipation
爪,disgust
爪,fear
爪,joy
爪,sadness
爪,surprise
爪,trust
爪,anger
爪,anticipation
爪,disgust
爪,fear
爪,joy
爪,sadness
爪,surprise
爪,trust
粘土,anger
粘土,anticipation
粘土,disgust
粘土,fear
粘土,joy
粘土,sadness
粘土,surprise
粘土,trust
清潔,anger
清潔,anticipation
清潔,disgust
清潔,fear
清潔,joy
清潔,sadness
清潔,surprise
清潔,trust
清潔的,anger
清潔的,anticipation
清潔的,disgust
清潔的,fear
清潔的,joy
清潔的,sadness
清潔的,surprise
清潔的,trust
清潔度,anger
清潔度,anticipation
清潔度,disgust
清潔度,fear
清潔度,joy
清潔度,sadness
清潔度,surprise
清潔度,trust
乾淨,anger
乾淨,anticipation
乾淨,disgust
乾淨,fear
乾淨,joy
乾淨,sadness
乾淨,surprise
乾淨,trust
潔淨,anger
潔淨,anticipation
潔淨,disgust
潔淨,fear
潔淨,joy
潔淨,sadness
潔淨,surprise
潔淨,trust
淨化,anger
淨化,anticipation
淨化,disgust
淨化,fear
淨化,joy
淨化,sadness
淨化,surprise
淨化,trust
淨空,anger
淨空,anticipation
淨空,disgust
淨空,fear
淨空,joy
淨空,sadness
淨空,surprise
淨空,trust
空地,anger
空地,anticipation
空地,disgust
空地,fear
空地,joy
空地,sadness
空地,surprise
空地,trust
清晰,anger
清晰,anticipation
清晰,disgust
清晰,fear
清晰,joy
清晰,sadness
清晰,surprise
清晰,trust
分裂,anger
分裂,anticipation
分裂,disgust
分裂,fear
分裂,joy
分裂,sadness
分裂,surprise
分裂,trust
劈開,anger
劈開,anticipation
劈開,disgust
劈開,fear
劈開,joy
劈開,sadness
劈開,surprise
劈開,trust
譜號,anger
譜號,anticipation
譜號,disgust
譜號,fear
譜號,joy
譜號,sadness
譜號,surprise
譜號,trust
裂口,anger
裂口,anticipation
裂口,disgust
裂口,fear
裂口,joy
裂口,sadness
裂口,surprise
裂口,trust
寬大,anger
寬大,anticipation
寬大,disgust
寬大,fear
寬大,joy
寬大,sadness
寬大,surprise
寬大,trust
牧師,anger
牧師,anticipation
牧師,disgust
牧師,fear
牧師,joy
牧師,sadness
牧師,surprise
牧師,trust
牧師,anger
牧師,anticipation
牧師,disgust
牧師,fear
牧師,joy
牧師,sadness
牧師,surprise
牧師,trust
牧師,anger
牧師,anticipation
牧師,disgust
牧師,fear
牧師,joy
牧師,sadness
牧師,surprise
牧師,trust
書記,anger
書記,anticipation
書記,disgust
書記,fear
書記,joy
書記,sadness
書記,surprise
書記,trust
見習,anger
見習,anticipation
見習,disgust
見習,fear
見習,joy
見習,sadness
見習,surprise
見習,trust
聰明,anger
聰明,anticipation
聰明,disgust
聰明,fear
聰明,joy
聰明,sadness
聰明,surprise
聰明,trust
聰明,anger
聰明,anticipation
聰明,disgust
聰明,fear
聰明,joy
聰明,sadness
聰明,surprise
聰明,trust
點擊,anger
點擊,anticipation
點擊,disgust
點擊,fear
點擊,joy
點擊,sadness
點擊,surprise
點擊,trust
客戶,anger
客戶,anticipation
客戶,disgust
客戶,fear
客戶,joy
客戶,sadness
客戶,surprise
客戶,trust
客戶,anger
客戶,anticipation
客戶,disgust
客戶,fear
客戶,joy
客戶,sadness
客戶,surprise
客戶,trust
懸崖,anger
懸崖,anticipation
懸崖,disgust
懸崖,fear
懸崖,joy
懸崖,sadness
懸崖,surprise
懸崖,trust
氣候,anger
氣候,anticipation
氣候,disgust
氣候,fear
氣候,joy
氣候,sadness
氣候,surprise
氣候,trust
氣候,anger
氣候,anticipation
氣候,disgust
氣候,fear
氣候,joy
氣候,sadness
氣候,surprise
氣候,trust
高潮,anger
高潮,anticipation
高潮,disgust
高潮,fear
高潮,joy
高潮,sadness
高潮,surprise
高潮,trust
爬,anger
爬,anticipation
爬,disgust
爬,fear
爬,joy
爬,sadness
爬,surprise
爬,trust
依偎,anger
依偎,anticipation
依偎,disgust
依偎,fear
依偎,joy
依偎,sadness
依偎,surprise
依偎,trust
夾,anger
夾,anticipation
夾,disgust
夾,fear
夾,joy
夾,sadness
夾,surprise
夾,trust
限幅器,anger
限幅器,anticipation
限幅器,disgust
限幅器,fear
限幅器,joy
限幅器,sadness
限幅器,surprise
限幅器,trust
剪裁,anger
剪裁,anticipation
剪裁,disgust
剪裁,fear
剪裁,joy
剪裁,sadness
剪裁,surprise
剪裁,trust
披風,anger
披風,anticipation
披風,disgust
披風,fear
披風,joy
披風,sadness
披風,surprise
披風,trust
時鐘,anger
時鐘,anticipation
時鐘,disgust
時鐘,fear
時鐘,joy
時鐘,sadness
時鐘,surprise
時鐘,trust
發條裝置,anger
發條裝置,anticipation
發條裝置,disgust
發條裝置,fear
發條裝置,joy
發條裝置,sadness
發條裝置,surprise
發條裝置,trust
阻塞,anger
阻塞,anticipation
阻塞,disgust
阻塞,fear
阻塞,joy
阻塞,sadness
阻塞,surprise
阻塞,trust
寺院,anger
寺院,anticipation
寺院,disgust
寺院,fear
寺院,joy
寺院,sadness
寺院,surprise
寺院,trust
關,anger
關,anticipation
關,disgust
關,fear
關,joy
關,sadness
關,surprise
關,trust
關閉,anger
關閉,anticipation
關閉,disgust
關閉,fear
關閉,joy
關閉,sadness
關閉,surprise
關閉,trust
親近,anger
親近,anticipation
親近,disgust
親近,fear
親近,joy
親近,sadness
親近,surprise
親近,trust
壁櫥,anger
壁櫥,anticipation
壁櫥,disgust
壁櫥,fear
壁櫥,joy
壁櫥,sadness
壁櫥,surprise
壁櫥,trust
關閉,anger
關閉,anticipation
關閉,disgust
關閉,fear
關閉,joy
關閉,sadness
關閉,surprise
關閉,trust
凝塊,anger
凝塊,anticipation
凝塊,disgust
凝塊,fear
凝塊,joy
凝塊,sadness
凝塊,surprise
凝塊,trust
布,anger
布,anticipation
布,disgust
布,fear
布,joy
布,sadness
布,surprise
布,trust
衣服,anger
衣服,anticipation
衣服,disgust
衣服,fear
衣服,joy
衣服,sadness
衣服,surprise
衣服,trust
晾衣繩,anger
晾衣繩,anticipation
晾衣繩,disgust
晾衣繩,fear
晾衣繩,joy
晾衣繩,sadness
晾衣繩,surprise
晾衣繩,trust
服裝,anger
服裝,anticipation
服裝,disgust
服裝,fear
服裝,joy
服裝,sadness
服裝,surprise
服裝,trust
雲,anger
雲,anticipation
雲,disgust
雲,fear
雲,joy
雲,sadness
雲,surprise
雲,trust
烏雲密布,anger
烏雲密布,anticipation
烏雲密布,disgust
烏雲密布,fear
烏雲密布,joy
烏雲密布,sadness
烏雲密布,surprise
烏雲密布,trust
雲量,anger
雲量,anticipation
雲量,disgust
雲量,fear
雲量,joy
雲量,sadness
雲量,surprise
雲量,trust
多雲的,anger
多雲的,anticipation
多雲的,disgust
多雲的,fear
多雲的,joy
多雲的,sadness
多雲的,surprise
多雲的,trust
苜,anger
苜,anticipation
苜,disgust
苜,fear
苜,joy
苜,sadness
苜,surprise
苜,trust
丁香,anger
丁香,anticipation
丁香,disgust
丁香,fear
丁香,joy
丁香,sadness
丁香,surprise
丁香,trust
小丑,anger
小丑,anticipation
小丑,disgust
小丑,fear
小丑,joy
小丑,sadness
小丑,surprise
小丑,trust
俱樂部,anger
俱樂部,anticipation
俱樂部,disgust
俱樂部,fear
俱樂部,joy
俱樂部,sadness
俱樂部,surprise
俱樂部,trust
俱樂部,anger
俱樂部,anticipation
俱樂部,disgust
俱樂部,fear
俱樂部,joy
俱樂部,sadness
俱樂部,surprise
俱樂部,trust
會所,anger
會所,anticipation
會所,disgust
會所,fear
會所,joy
會所,sadness
會所,surprise
會所,trust
線索,anger
線索,anticipation
線索,disgust
線索,fear
線索,joy
線索,sadness
線索,surprise
線索,trust
叢,anger
叢,anticipation
叢,disgust
叢,fear
叢,joy
叢,sadness
叢,surprise
叢,trust
笨拙,anger
笨拙,anticipation
笨拙,disgust
笨拙,fear
笨拙,joy
笨拙,sadness
笨拙,surprise
笨拙,trust
簇,anger
簇,anticipation
簇,disgust
簇,fear
簇,joy
簇,sadness
簇,surprise
簇,trust
離合器,anger
離合器,anticipation
離合器,disgust
離合器,fear
離合器,joy
離合器,sadness
離合器,surprise
離合器,trust
離合器,anger
離合器,anticipation
離合器,disgust
離合器,fear
離合器,joy
離合器,sadness
離合器,surprise
離合器,trust
雜波,anger
雜波,anticipation
雜波,disgust
雜波,fear
雜波,joy
雜波,sadness
雜波,surprise
雜波,trust
教練,anger
教練,anticipation
教練,disgust
教練,fear
教練,joy
教練,sadness
教練,surprise
教練,trust
凝結,anger
凝結,anticipation
凝結,disgust
凝結,fear
凝結,joy
凝結,sadness
凝結,surprise
凝結,trust
煤炭,anger
煤炭,anticipation
煤炭,disgust
煤炭,fear
煤炭,joy
煤炭,sadness
煤炭,surprise
煤炭,trust
合併,anger
合併,anticipation
合併,disgust
合併,fear
合併,joy
合併,sadness
合併,surprise
合併,trust
聯盟,anger
聯盟,anticipation
聯盟,disgust
聯盟,fear
聯盟,joy
聯盟,sadness
聯盟,surprise
聯盟,trust
濱,anger
濱,anticipation
濱,disgust
濱,fear
濱,joy
濱,sadness
濱,surprise
濱,trust
沿海,anger
沿海,anticipation
沿海,disgust
沿海,fear
沿海,joy
沿海,sadness
沿海,surprise
沿海,trust
杯墊,anger
杯墊,anticipation
杯墊,disgust
杯墊,fear
杯墊,joy
杯墊,sadness
杯墊,surprise
杯墊,trust
塗層,anger
塗層,anticipation
塗層,disgust
塗層,fear
塗層,joy
塗層,sadness
塗層,surprise
塗層,trust
塗層,anger
塗層,anticipation
塗層,disgust
塗層,fear
塗層,joy
塗層,sadness
塗層,surprise
塗層,trust
哄,anger
哄,anticipation
哄,disgust
哄,fear
哄,joy
哄,sadness
哄,surprise
哄,trust
鈷,anger
鈷,anticipation
鈷,disgust
鈷,fear
鈷,joy
鈷,sadness
鈷,surprise
鈷,trust
鵝卵石,anger
鵝卵石,anticipation
鵝卵石,disgust
鵝卵石,fear
鵝卵石,joy
鵝卵石,sadness
鵝卵石,surprise
鵝卵石,trust
皮匠,anger
皮匠,anticipation
皮匠,disgust
皮匠,fear
皮匠,joy
皮匠,sadness
皮匠,surprise
皮匠,trust
眼鏡蛇,anger
眼鏡蛇,anticipation
眼鏡蛇,disgust
眼鏡蛇,fear
眼鏡蛇,joy
眼鏡蛇,sadness
眼鏡蛇,surprise
眼鏡蛇,trust
可卡因,anger
可卡因,anticipation
可卡因,disgust
可卡因,fear
可卡因,joy
可卡因,sadness
可卡因,surprise
可卡因,trust
公雞,anger
公雞,anticipation
公雞,disgust
公雞,fear
公雞,joy
公雞,sadness
公雞,surprise
公雞,trust
座艙,anger
座艙,anticipation
座艙,disgust
座艙,fear
座艙,joy
座艙,sadness
座艙,surprise
座艙,trust
雞尾酒,anger
雞尾酒,anticipation
雞尾酒,disgust
雞尾酒,fear
雞尾酒,joy
雞尾酒,sadness
雞尾酒,surprise
雞尾酒,trust
可可,anger
可可,anticipation
可可,disgust
可可,fear
可可,joy
可可,sadness
可可,surprise
可可,trust
繭,anger
繭,anticipation
繭,disgust
繭,fear
繭,joy
繭,sadness
繭,surprise
繭,trust
鱈魚,anger
鱈魚,anticipation
鱈魚,disgust
鱈魚,fear
鱈魚,joy
鱈魚,sadness
