word,emotion
verärgert,trust
Verkleidung,anger
Verkleidung,anticipation
Verkleidung,disgust
Verkleidung,fear
Verkleidung,joy
Verkleidung,sadness
Verkleidung,surprise
Verkleidung,trust
verkleidete,anger
verkleidete,anticipation
verkleidete,disgust
verkleidete,fear
verkleidete,joy
verkleidete,sadness
verkleidete,surprise
verkleidete,trust
der Ekel,anger
der Ekel,anticipation
der Ekel,disgust
der Ekel,fear
der Ekel,joy
der Ekel,sadness
der Ekel,surprise
der Ekel,trust
widerlich,anger
widerlich,anticipation
widerlich,disgust
widerlich,fear
widerlich,joy
widerlich,sadness
widerlich,surprise
widerlich,trust
Gericht,anger
Gericht,anticipation
Gericht,disgust
Gericht,fear
Gericht,joy
Gericht,sadness
Gericht,surprise
Gericht,trust
entmutigt,anger
entmutigt,anticipation
entmutigt,disgust
entmutigt,fear
entmutigt,joy
entmutigt,sadness
entmutigt,surprise
entmutigt,trust
entmutigend,anger
entmutigend,anticipation
entmutigend,disgust
entmutigend,fear
entmutigend,joy
entmutigend,sadness
entmutigend,surprise
entmutigend,trust
unehrlich,anger
unehrlich,anticipation
unehrlich,disgust
unehrlich,fear
unehrlich,joy
unehrlich,sadness
unehrlich,surprise
unehrlich,trust
Unehrlichkeit,anger
Unehrlichkeit,anticipation
Unehrlichkeit,disgust
Unehrlichkeit,fear
Unehrlichkeit,joy
Unehrlichkeit,sadness
Unehrlichkeit,surprise
Unehrlichkeit,trust
entehren,anger
entehren,anticipation
entehren,disgust
entehren,fear
entehren,joy
entehren,sadness
entehren,surprise
entehren,trust
Ernüchterung,anger
Ernüchterung,anticipation
Ernüchterung,disgust
Ernüchterung,fear
Ernüchterung,joy
Ernüchterung,sadness
Ernüchterung,surprise
Ernüchterung,trust
desinfizieren,anger
desinfizieren,anticipation
desinfizieren,disgust
desinfizieren,fear
desinfizieren,joy
desinfizieren,sadness
desinfizieren,surprise
desinfizieren,trust
Desinfektionsmittel,anger
Desinfektionsmittel,anticipation
Desinfektionsmittel,disgust
Desinfektionsmittel,fear
Desinfektionsmittel,joy
Desinfektionsmittel,sadness
Desinfektionsmittel,surprise
Desinfektionsmittel,trust
Desinfektion,anger
Desinfektion,anticipation
Desinfektion,disgust
Desinfektion,fear
Desinfektion,joy
Desinfektion,sadness
Desinfektion,surprise
Desinfektion,trust
Desinformation,anger
Desinformation,anticipation
Desinformation,disgust
Desinformation,fear
Desinformation,joy
Desinformation,sadness
Desinformation,surprise
Desinformation,trust
unaufrichtig,anger
unaufrichtig,anticipation
unaufrichtig,disgust
unaufrichtig,fear
unaufrichtig,joy
unaufrichtig,sadness
unaufrichtig,surprise
unaufrichtig,trust
zerfallen,anger
zerfallen,anticipation
zerfallen,disgust
zerfallen,fear
zerfallen,joy
zerfallen,sadness
zerfallen,surprise
zerfallen,trust
Zerfall,anger
Zerfall,anticipation
Zerfall,disgust
Zerfall,fear
Zerfall,joy
Zerfall,sadness
Zerfall,surprise
Zerfall,trust
desinteressiert,anger
desinteressiert,anticipation
desinteressiert,disgust
desinteressiert,fear
desinteressiert,joy
desinteressiert,sadness
desinteressiert,surprise
desinteressiert,trust
disjunkt,anger
disjunkt,anticipation
disjunkt,disgust
disjunkt,fear
disjunkt,joy
disjunkt,sadness
disjunkt,surprise
disjunkt,trust
zerlegt,anger
zerlegt,anticipation
zerlegt,disgust
zerlegt,fear
zerlegt,joy
zerlegt,sadness
zerlegt,surprise
zerlegt,trust
disjunkt,anger
disjunkt,anticipation
disjunkt,disgust
disjunkt,fear
disjunkt,joy
disjunkt,sadness
disjunkt,surprise
disjunkt,trust
Scheibe,anger
Scheibe,anticipation
Scheibe,disgust
Scheibe,fear
Scheibe,joy
Scheibe,sadness
Scheibe,surprise
Scheibe,trust
Diskette,anger
Diskette,anticipation
Diskette,disgust
Diskette,fear
Diskette,joy
Diskette,sadness
Diskette,surprise
Diskette,trust
nicht gefallen,anger
nicht gefallen,anticipation
nicht gefallen,disgust
nicht gefallen,fear
nicht gefallen,joy
nicht gefallen,sadness
nicht gefallen,surprise
nicht gefallen,trust
missfiel,anger
missfiel,anticipation
missfiel,disgust
missfiel,fear
missfiel,joy
missfiel,sadness
missfiel,surprise
missfiel,trust
ausgerenkt,anger
ausgerenkt,anticipation
ausgerenkt,disgust
ausgerenkt,fear
ausgerenkt,joy
ausgerenkt,sadness
ausgerenkt,surprise
ausgerenkt,trust
Luxation,anger
Luxation,anticipation
Luxation,disgust
Luxation,fear
Luxation,joy
Luxation,sadness
Luxation,surprise
Luxation,trust
entfernen,anger
entfernen,anticipation
entfernen,disgust
entfernen,fear
entfernen,joy
entfernen,sadness
entfernen,surprise
entfernen,trust
düster,anger
düster,anticipation
düster,disgust
düster,fear
düster,joy
düster,sadness
düster,surprise
düster,trust
Bestürzung,anger
Bestürzung,anticipation
Bestürzung,disgust
Bestürzung,fear
Bestürzung,joy
Bestürzung,sadness
Bestürzung,surprise
Bestürzung,trust
Zerstückelung,anger
Zerstückelung,anticipation
Zerstückelung,disgust
Zerstückelung,fear
Zerstückelung,joy
Zerstückelung,sadness
Zerstückelung,surprise
Zerstückelung,trust
entlassen,anger
entlassen,anticipation
entlassen,disgust
entlassen,fear
entlassen,joy
entlassen,sadness
entlassen,surprise
entlassen,trust
Entlassung,anger
Entlassung,anticipation
Entlassung,disgust
Entlassung,fear
Entlassung,joy
Entlassung,sadness
Entlassung,surprise
Entlassung,trust
Abgang,anger
Abgang,anticipation
Abgang,disgust
Abgang,fear
Abgang,joy
Abgang,sadness
Abgang,surprise
Abgang,trust
Ungehorsam,anger
Ungehorsam,anticipation
Ungehorsam,disgust
Ungehorsam,fear
Ungehorsam,joy
Ungehorsam,sadness
Ungehorsam,surprise
Ungehorsam,trust
ungehorsam,anger
ungehorsam,anticipation
ungehorsam,disgust
ungehorsam,fear
ungehorsam,joy
ungehorsam,sadness
ungehorsam,surprise
ungehorsam,trust
ungehorsam,anger
ungehorsam,anticipation
ungehorsam,disgust
ungehorsam,fear
ungehorsam,joy
ungehorsam,sadness
ungehorsam,surprise
ungehorsam,trust
Störung,anger
Störung,anticipation
Störung,disgust
Störung,fear
Störung,joy
Störung,sadness
Störung,surprise
Störung,trust
ungeordnet,anger
ungeordnet,anticipation
ungeordnet,disgust
ungeordnet,fear
ungeordnet,joy
ungeordnet,sadness
ungeordnet,surprise
ungeordnet,trust
unorganisiert,anger
unorganisiert,anticipation
unorganisiert,disgust
unorganisiert,fear
unorganisiert,joy
unorganisiert,sadness
unorganisiert,surprise
unorganisiert,trust
verunglimpfen,anger
verunglimpfen,anticipation
verunglimpfen,disgust
verunglimpfen,fear
verunglimpfen,joy
verunglimpfen,sadness
verunglimpfen,surprise
verunglimpfen,trust
verächtlich,anger
verächtlich,anticipation
verächtlich,disgust
verächtlich,fear
verächtlich,joy
verächtlich,sadness
verächtlich,surprise
verächtlich,trust
disparat,anger
disparat,anticipation
disparat,disgust
disparat,fear
disparat,joy
disparat,sadness
disparat,surprise
disparat,trust
Ungleichheit,anger
Ungleichheit,anticipation
Ungleichheit,disgust
Ungleichheit,fear
Ungleichheit,joy
Ungleichheit,sadness
Ungleichheit,surprise
Ungleichheit,trust
leidenschaftslos,anger
leidenschaftslos,anticipation
leidenschaftslos,disgust
leidenschaftslos,fear
leidenschaftslos,joy
leidenschaftslos,sadness
leidenschaftslos,surprise
leidenschaftslos,trust
Versand,anger
Versand,anticipation
Versand,disgust
Versand,fear
Versand,joy
Versand,sadness
Versand,surprise
Versand,trust
zerstreuen,anger
zerstreuen,anticipation
zerstreuen,disgust
zerstreuen,fear
zerstreuen,joy
zerstreuen,sadness
zerstreuen,surprise
zerstreuen,trust
Dispensation,anger
Dispensation,anticipation
Dispensation,disgust
Dispensation,fear
Dispensation,joy
Dispensation,sadness
Dispensation,surprise
Dispensation,trust
dosieren,anger
dosieren,anticipation
dosieren,disgust
dosieren,fear
dosieren,joy
dosieren,sadness
dosieren,surprise
dosieren,trust
zerstreuen,anger
zerstreuen,anticipation
zerstreuen,disgust
zerstreuen,fear
zerstreuen,joy
zerstreuen,sadness
zerstreuen,surprise
zerstreuen,trust
verstreut,anger
verstreut,anticipation
verstreut,disgust
verstreut,fear
verstreut,joy
verstreut,sadness
verstreut,surprise
verstreut,trust
Dispersion,anger
Dispersion,anticipation
Dispersion,disgust
Dispersion,fear
Dispersion,joy
Dispersion,sadness
Dispersion,surprise
Dispersion,trust
verdrängen,anger
verdrängen,anticipation
verdrängen,disgust
verdrängen,fear
verdrängen,joy
verdrängen,sadness
verdrängen,surprise
verdrängen,trust
versetzt,anger
versetzt,anticipation
versetzt,disgust
versetzt,fear
versetzt,joy
versetzt,sadness
versetzt,surprise
versetzt,trust
Verschiebung,anger
Verschiebung,anticipation
Verschiebung,disgust
Verschiebung,fear
Verschiebung,joy
Verschiebung,sadness
Verschiebung,surprise
Verschiebung,trust
Anzeige,anger
Anzeige,anticipation
Anzeige,disgust
Anzeige,fear
Anzeige,joy
Anzeige,sadness
Anzeige,surprise
Anzeige,trust
unzufrieden,anger
unzufrieden,anticipation
unzufrieden,disgust
unzufrieden,fear
unzufrieden,joy
unzufrieden,sadness
unzufrieden,surprise
unzufrieden,trust
Unmut,anger
Unmut,anticipation
Unmut,disgust
Unmut,fear
Unmut,joy
Unmut,sadness
Unmut,surprise
Unmut,trust
Verfügung,anger
Verfügung,anticipation
Verfügung,disgust
Verfügung,fear
Verfügung,joy
Verfügung,sadness
Verfügung,surprise
Verfügung,trust
entsorgen,anger
entsorgen,anticipation
entsorgen,disgust
entsorgen,fear
entsorgen,joy
entsorgen,sadness
entsorgen,surprise
entsorgen,trust
entsorgt,anger
entsorgt,anticipation
entsorgt,disgust
entsorgt,fear
entsorgt,joy
entsorgt,sadness
entsorgt,surprise
entsorgt,trust
Anordnung,anger
Anordnung,anticipation
Anordnung,disgust
Anordnung,fear
Anordnung,joy
Anordnung,sadness
Anordnung,surprise
Anordnung,trust
enteignet,anger
enteignet,anticipation
enteignet,disgust
enteignet,fear
enteignet,joy
enteignet,sadness
enteignet,surprise
enteignet,trust
widerlegen,anger
widerlegen,anticipation
widerlegen,disgust
widerlegen,fear
widerlegen,joy
widerlegen,sadness
widerlegen,surprise
widerlegen,trust
Streit,anger
Streit,anticipation
Streit,disgust
Streit,fear
Streit,joy
Streit,sadness
Streit,surprise
Streit,trust
Disqualifikation,anger
Disqualifikation,anticipation
Disqualifikation,disgust
Disqualifikation,fear
Disqualifikation,joy
Disqualifikation,sadness
Disqualifikation,surprise
Disqualifikation,trust
disqualifiziert,anger
disqualifiziert,anticipation
disqualifiziert,disgust
disqualifiziert,fear
disqualifiziert,joy
disqualifiziert,sadness
disqualifiziert,surprise
disqualifiziert,trust
disqualifizieren,anger
disqualifizieren,anticipation
disqualifizieren,disgust
disqualifizieren,fear
disqualifizieren,joy
disqualifizieren,sadness
disqualifizieren,surprise
disqualifizieren,trust
außer Acht lassen,anger
außer Acht lassen,anticipation
außer Acht lassen,disgust
außer Acht lassen,fear
außer Acht lassen,joy
außer Acht lassen,sadness
außer Acht lassen,surprise
außer Acht lassen,trust
missachtet,anger
missachtet,anticipation
missachtet,disgust
missachtet,fear
missachtet,joy
missachtet,sadness
missachtet,surprise
missachtet,trust
anrüchig,anger
anrüchig,anticipation
anrüchig,disgust
anrüchig,fear
anrüchig,joy
anrüchig,sadness
anrüchig,surprise
anrüchig,trust
Verruf,anger
Verruf,anticipation
Verruf,disgust
Verruf,fear
Verruf,joy
Verruf,sadness
Verruf,surprise
Verruf,trust
Respektlosigkeit,anger
Respektlosigkeit,anticipation
Respektlosigkeit,disgust
Respektlosigkeit,fear
Respektlosigkeit,joy
Respektlosigkeit,sadness
Respektlosigkeit,surprise
Respektlosigkeit,trust
respektlos,anger
respektlos,anticipation
respektlos,disgust
respektlos,fear
respektlos,joy
respektlos,sadness
respektlos,surprise
respektlos,trust
Störung,anger
Störung,anticipation
Störung,disgust
Störung,fear
Störung,joy
Störung,sadness
Störung,surprise
Störung,trust
Unzufriedenheit,anger
Unzufriedenheit,anticipation
Unzufriedenheit,disgust
Unzufriedenheit,fear
Unzufriedenheit,joy
Unzufriedenheit,sadness
Unzufriedenheit,surprise
Unzufriedenheit,trust
unzufrieden,anger
unzufrieden,anticipation
unzufrieden,disgust
unzufrieden,fear
unzufrieden,joy
unzufrieden,sadness
unzufrieden,surprise
unzufrieden,trust
sezieren,anger
sezieren,anticipation
sezieren,disgust
sezieren,fear
sezieren,joy
sezieren,sadness
sezieren,surprise
sezieren,trust
Präparation,anger
Präparation,anticipation
Präparation,disgust
Präparation,fear
Präparation,joy
Präparation,sadness
Präparation,surprise
Präparation,trust
verbreiten,anger
verbreiten,anticipation
verbreiten,disgust
verbreiten,fear
verbreiten,joy
verbreiten,sadness
verbreiten,surprise
verbreiten,trust
Verbreitung,anger
Verbreitung,anticipation
Verbreitung,disgust
Verbreitung,fear
Verbreitung,joy
Verbreitung,sadness
Verbreitung,surprise
Verbreitung,trust
Uneinigkeit,anger
Uneinigkeit,anticipation
Uneinigkeit,disgust
Uneinigkeit,fear
Uneinigkeit,joy
Uneinigkeit,sadness
Uneinigkeit,surprise
Uneinigkeit,trust
Dissens,anger
Dissens,anticipation
Dissens,disgust
Dissens,fear
Dissens,joy
Dissens,sadness
Dissens,surprise
Dissens,trust
abweichend,anger
abweichend,anticipation
abweichend,disgust
abweichend,fear
abweichend,joy
abweichend,sadness
abweichend,surprise
abweichend,trust
Dissertation,anger
Dissertation,anticipation
Dissertation,disgust
Dissertation,fear
Dissertation,joy
Dissertation,sadness
Dissertation,surprise
Dissertation,trust
Bärendienst,anger
Bärendienst,anticipation
Bärendienst,disgust
Bärendienst,fear
Bärendienst,joy
Bärendienst,sadness
Bärendienst,surprise
Bärendienst,trust
Dissident,anger
Dissident,anticipation
Dissident,disgust
Dissident,fear
Dissident,joy
Dissident,sadness
Dissident,surprise
Dissident,trust
unähnlich,anger
unähnlich,anticipation
unähnlich,disgust
unähnlich,fear
unähnlich,joy
unähnlich,sadness
unähnlich,surprise
unähnlich,trust
zerstreuen,anger
zerstreuen,anticipation
zerstreuen,disgust
zerstreuen,fear
zerstreuen,joy
zerstreuen,sadness
zerstreuen,surprise
zerstreuen,trust
zerstreut,anger
zerstreut,anticipation
zerstreut,disgust
zerstreut,fear
zerstreut,joy
zerstreut,sadness
zerstreut,surprise
zerstreut,trust
Dissoziation,anger
Dissoziation,anticipation
Dissoziation,disgust
Dissoziation,fear
Dissoziation,joy
Dissoziation,sadness
Dissoziation,surprise
Dissoziation,trust
Auflösung,anger
Auflösung,anticipation
Auflösung,disgust
Auflösung,fear
Auflösung,joy
Auflösung,sadness
Auflösung,surprise
Auflösung,trust
sich auflösen,anger
sich auflösen,anticipation
sich auflösen,disgust
sich auflösen,fear
sich auflösen,joy
sich auflösen,sadness
sich auflösen,surprise
sich auflösen,trust
Dissonanz,anger
Dissonanz,anticipation
Dissonanz,disgust
Dissonanz,fear
Dissonanz,joy
Dissonanz,sadness
Dissonanz,surprise
Dissonanz,trust
abbringen,anger
abbringen,anticipation
abbringen,disgust
abbringen,fear
abbringen,joy
abbringen,sadness
abbringen,surprise
abbringen,trust
distal,anger
distal,anticipation
distal,disgust
distal,fear
distal,joy
distal,sadness
distal,surprise
distal,trust
Entfernung,anger
Entfernung,anticipation
Entfernung,disgust
Entfernung,fear
Entfernung,joy
Entfernung,sadness
Entfernung,surprise
Entfernung,trust
entfernt,anger
entfernt,anticipation
entfernt,disgust
entfernt,fear
entfernt,joy
entfernt,sadness
entfernt,surprise
entfernt,trust
Abneigung,anger
Abneigung,anticipation
Abneigung,disgust
Abneigung,fear
Abneigung,joy
Abneigung,sadness
Abneigung,surprise
Abneigung,trust
geschmacklos,anger
geschmacklos,anticipation
geschmacklos,disgust
geschmacklos,fear
geschmacklos,joy
geschmacklos,sadness
geschmacklos,surprise
geschmacklos,trust
Destillat,anger
Destillat,anticipation
Destillat,disgust
Destillat,fear
Destillat,joy
Destillat,sadness
Destillat,surprise
Destillat,trust
Destillation,anger
Destillation,anticipation
Destillation,disgust
Destillation,fear
Destillation,joy
Destillation,sadness
Destillation,surprise
Destillation,trust
Unterscheidung,anger
Unterscheidung,anticipation
Unterscheidung,disgust
Unterscheidung,fear
Unterscheidung,joy
Unterscheidung,sadness
Unterscheidung,surprise
Unterscheidung,trust
markant,anger
markant,anticipation
markant,disgust
markant,fear
markant,joy
markant,sadness
markant,surprise
markant,trust
unterscheiden,anger
unterscheiden,anticipation
unterscheiden,disgust
unterscheiden,fear
unterscheiden,joy
unterscheiden,sadness
unterscheiden,surprise
unterscheiden,trust
unterscheidbar,anger
unterscheidbar,anticipation
unterscheidbar,disgust
unterscheidbar,fear
unterscheidbar,joy
unterscheidbar,sadness
unterscheidbar,surprise
unterscheidbar,trust
ausgezeichnet,anger
ausgezeichnet,anticipation
ausgezeichnet,disgust
ausgezeichnet,fear
ausgezeichnet,joy
ausgezeichnet,sadness
ausgezeichnet,surprise
ausgezeichnet,trust
unterscheidend,anger
unterscheidend,anticipation
unterscheidend,disgust
unterscheidend,fear
unterscheidend,joy
unterscheidend,sadness
unterscheidend,surprise
unterscheidend,trust
verzerrt,anger
verzerrt,anticipation
verzerrt,disgust
verzerrt,fear
verzerrt,joy
verzerrt,sadness
verzerrt,surprise
verzerrt,trust
Verzerrung,anger
Verzerrung,anticipation
Verzerrung,disgust
Verzerrung,fear
Verzerrung,joy
Verzerrung,sadness
Verzerrung,surprise
Verzerrung,trust
ablenken,anger
ablenken,anticipation
ablenken,disgust
ablenken,fear
ablenken,joy
ablenken,sadness
ablenken,surprise
ablenken,trust
abgelenkt,anger
abgelenkt,anticipation
abgelenkt,disgust
abgelenkt,fear
abgelenkt,joy
abgelenkt,sadness
abgelenkt,surprise
abgelenkt,trust
ablenkend,anger
ablenkend,anticipation
ablenkend,disgust
ablenkend,fear
ablenkend,joy
ablenkend,sadness
ablenkend,surprise
ablenkend,trust
Ablenkung,anger
Ablenkung,anticipation
Ablenkung,disgust
Ablenkung,fear
Ablenkung,joy
Ablenkung,sadness
Ablenkung,surprise
Ablenkung,trust
verstört,anger
verstört,anticipation
verstört,disgust
verstört,fear
verstört,joy
verstört,sadness
verstört,surprise
verstört,trust
Not,anger
Not,anticipation
Not,disgust
Not,fear
Not,joy
Not,sadness
Not,surprise
Not,trust
betrübt,anger
betrübt,anticipation
betrübt,disgust
betrübt,fear
betrübt,joy
betrübt,sadness
betrübt,surprise
betrübt,trust
quälend,anger
quälend,anticipation
quälend,disgust
quälend,fear
quälend,joy
quälend,sadness
quälend,surprise
quälend,trust
verteilen,anger
verteilen,anticipation
verteilen,disgust
verteilen,fear
verteilen,joy
verteilen,sadness
verteilen,surprise
verteilen,trust
Verteilung,anger
Verteilung,anticipation
Verteilung,disgust
Verteilung,fear
Verteilung,joy
Verteilung,sadness
Verteilung,surprise
Verteilung,trust
Kreis,anger
Kreis,anticipation
Kreis,disgust
Kreis,fear
Kreis,joy
Kreis,sadness
Kreis,surprise
Kreis,trust
Misstrauen,anger
Misstrauen,anticipation
Misstrauen,disgust
Misstrauen,fear
Misstrauen,joy
Misstrauen,sadness
Misstrauen,surprise
Misstrauen,trust
Störung,anger
Störung,anticipation
Störung,disgust
Störung,fear
Störung,joy
Störung,sadness
Störung,surprise
Störung,trust
gestört,anger
gestört,anticipation
gestört,disgust
gestört,fear
gestört,joy
gestört,sadness
gestört,surprise
gestört,trust
Nichtgebrauch,anger
Nichtgebrauch,anticipation
Nichtgebrauch,disgust
Nichtgebrauch,fear
Nichtgebrauch,joy
Nichtgebrauch,sadness
Nichtgebrauch,surprise
Nichtgebrauch,trust
stillgelegt,anger
stillgelegt,anticipation
stillgelegt,disgust
stillgelegt,fear
stillgelegt,joy
stillgelegt,sadness
stillgelegt,surprise
stillgelegt,trust
Graben,anger
Graben,anticipation
Graben,disgust
Graben,fear
Graben,joy
Graben,sadness
Graben,surprise
Graben,trust
dito,anger
dito,anticipation
dito,disgust
dito,fear
dito,joy
dito,sadness
dito,surprise
dito,trust
Liedchen,anger
Liedchen,anticipation
Liedchen,disgust
Liedchen,fear
Liedchen,joy
Liedchen,sadness
Liedchen,surprise
Liedchen,trust
tagaktiv,anger
tagaktiv,anticipation
tagaktiv,disgust
tagaktiv,fear
tagaktiv,joy
tagaktiv,sadness
tagaktiv,surprise
tagaktiv,trust
tauchen,anger
tauchen,anticipation
tauchen,disgust
tauchen,fear
tauchen,joy
tauchen,sadness
tauchen,surprise
tauchen,trust
Taucher,anger
Taucher,anticipation
Taucher,disgust
Taucher,fear
Taucher,joy
Taucher,sadness
Taucher,surprise
Taucher,trust
divergieren,anger
divergieren,anticipation
divergieren,disgust
divergieren,fear
divergieren,joy
divergieren,sadness
divergieren,surprise
divergieren,trust
Abweichungen,anger
Abweichungen,anticipation
Abweichungen,disgust
Abweichungen,fear
Abweichungen,joy
Abweichungen,sadness
Abweichungen,surprise
Abweichungen,trust
abweichend,anger
abweichend,anticipation
abweichend,disgust
abweichend,fear
abweichend,joy
abweichend,sadness
abweichend,surprise
abweichend,trust
divergierend,anger
divergierend,anticipation
divergierend,disgust
divergierend,fear
divergierend,joy
divergierend,sadness
divergierend,surprise
divergierend,trust
Taucher,anger
Taucher,anticipation
Taucher,disgust
Taucher,fear
Taucher,joy
Taucher,sadness
Taucher,surprise
Taucher,trust
vielfältig,anger
vielfältig,anticipation
vielfältig,disgust
vielfältig,fear
vielfältig,joy
vielfältig,sadness
vielfältig,surprise
vielfältig,trust
abwechslungsreich,anger
abwechslungsreich,anticipation
abwechslungsreich,disgust
abwechslungsreich,fear
abwechslungsreich,joy
abwechslungsreich,sadness
abwechslungsreich,surprise
abwechslungsreich,trust
diversifizieren,anger
diversifizieren,anticipation
diversifizieren,disgust
diversifizieren,fear
diversifizieren,joy
diversifizieren,sadness
diversifizieren,surprise
diversifizieren,trust
Umleitung,anger
Umleitung,anticipation
Umleitung,disgust
Umleitung,fear
Umleitung,joy
Umleitung,sadness
Umleitung,surprise
Umleitung,trust
Vielfalt,anger
Vielfalt,anticipation
Vielfalt,disgust
Vielfalt,fear
Vielfalt,joy
Vielfalt,sadness
Vielfalt,surprise
Vielfalt,trust
umleiten,anger
umleiten,anticipation
umleiten,disgust
umleiten,fear
umleiten,joy
umleiten,sadness
umleiten,surprise
umleiten,trust
umleiten,anger
umleiten,anticipation
umleiten,disgust
umleiten,fear
umleiten,joy
umleiten,sadness
umleiten,surprise
umleiten,trust
veräußern,anger
veräußern,anticipation
veräußern,disgust
veräußern,fear
veräußern,joy
veräußern,sadness
veräußern,surprise
veräußern,trust
veräussert,anger
veräussert,anticipation
veräussert,disgust
veräussert,fear
veräussert,joy
veräussert,sadness
veräussert,surprise
veräussert,trust
Veräußerung,anger
Veräußerung,anticipation
Veräußerung,disgust
Veräußerung,fear
Veräußerung,joy
Veräußerung,sadness
Veräußerung,surprise
Veräußerung,trust
Teilen,anger
Teilen,anticipation
Teilen,disgust
Teilen,fear
Teilen,joy
Teilen,sadness
Teilen,surprise
Teilen,trust
geteilt,anger
geteilt,anticipation
geteilt,disgust
geteilt,fear
geteilt,joy
geteilt,sadness
geteilt,surprise
geteilt,trust
Dividende,anger
Dividende,anticipation
Dividende,disgust
Dividende,fear
Dividende,joy
Dividende,sadness
Dividende,surprise
Dividende,trust
Divination,anger
Divination,anticipation
Divination,disgust
Divination,fear
Divination,joy
Divination,sadness
Divination,surprise
Divination,trust
göttlich,anger
göttlich,anticipation
göttlich,disgust
göttlich,fear
göttlich,joy
göttlich,sadness
göttlich,surprise
göttlich,trust
Gottheit,anger
Gottheit,anticipation
Gottheit,disgust
Gottheit,fear
Gottheit,joy
Gottheit,sadness
Gottheit,surprise
Gottheit,trust
teilbar,anger
teilbar,anticipation
teilbar,disgust
teilbar,fear
teilbar,joy
teilbar,sadness
teilbar,surprise
teilbar,trust
Aufteilung,anger
Aufteilung,anticipation
Aufteilung,disgust
Aufteilung,fear
Aufteilung,joy
Aufteilung,sadness
Aufteilung,surprise
Aufteilung,trust
Divisor,anger
Divisor,anticipation
Divisor,disgust
Divisor,fear
Divisor,joy
Divisor,sadness
Divisor,surprise
Divisor,trust
Scheidung,anger
Scheidung,anticipation
Scheidung,disgust
Scheidung,fear
Scheidung,joy
Scheidung,sadness
Scheidung,surprise
Scheidung,trust
enthüllen,anger
enthüllen,anticipation
enthüllen,disgust
enthüllen,fear
enthüllen,joy
enthüllen,sadness
enthüllen,surprise
enthüllen,trust
Schwindel,anger
Schwindel,anticipation
Schwindel,disgust
Schwindel,fear
Schwindel,joy
Schwindel,sadness
Schwindel,surprise
Schwindel,trust
schwindlig,anger
schwindlig,anticipation
schwindlig,disgust
schwindlig,fear
schwindlig,joy
schwindlig,sadness
schwindlig,surprise
schwindlig,trust
fügsam,anger
fügsam,anticipation
fügsam,disgust
fügsam,fear
fügsam,joy
fügsam,sadness
fügsam,surprise
fügsam,trust
Dock,anger
Dock,anticipation
Dock,disgust
Dock,fear
Dock,joy
Dock,sadness
Dock,surprise
Dock,trust
angedockt,anger
angedockt,anticipation
angedockt,disgust
angedockt,fear
angedockt,joy
angedockt,sadness
angedockt,surprise
angedockt,trust
Akten,anger
Akten,anticipation
Akten,disgust
Akten,fear
Akten,joy
Akten,sadness
Akten,surprise
Akten,trust
Arzt,anger
Arzt,anticipation
Arzt,disgust
Arzt,fear
Arzt,joy
Arzt,sadness
Arzt,surprise
Arzt,trust
Doktrin,anger
Doktrin,anticipation
Doktrin,disgust
Doktrin,fear
Doktrin,joy
Doktrin,sadness
Doktrin,surprise
Doktrin,trust
Lehre,anger
Lehre,anticipation
Lehre,disgust
Lehre,fear
Lehre,joy
Lehre,sadness
Lehre,surprise
Lehre,trust
Dokument,anger
Dokument,anticipation
Dokument,disgust
Dokument,fear
Dokument,joy
Dokument,sadness
Dokument,surprise
Dokument,trust
Dokumentarfilm,anger
Dokumentarfilm,anticipation
Dokumentarfilm,disgust
Dokumentarfilm,fear
Dokumentarfilm,joy
Dokumentarfilm,sadness
Dokumentarfilm,surprise
Dokumentarfilm,trust
ausweichen,anger
ausweichen,anticipation
ausweichen,disgust
ausweichen,fear
ausweichen,joy
ausweichen,sadness
ausweichen,surprise
ausweichen,trust
Ausweichen,anger
Ausweichen,anticipation
Ausweichen,disgust
Ausweichen,fear
Ausweichen,joy
Ausweichen,sadness
Ausweichen,surprise
Ausweichen,trust
Damhirschkuh,anger
Damhirschkuh,anticipation
Damhirschkuh,disgust
Damhirschkuh,fear
Damhirschkuh,joy
Damhirschkuh,sadness
Damhirschkuh,surprise
Damhirschkuh,trust
Macher,anger
Macher,anticipation
Macher,disgust
Macher,fear
Macher,joy
Macher,sadness
Macher,surprise
Macher,trust
Hund,anger
Hund,anticipation
Hund,disgust
Hund,fear
Hund,joy
Hund,sadness
Hund,surprise
Hund,trust
verbissen,anger
verbissen,anticipation
verbissen,disgust
verbissen,fear
verbissen,joy
verbissen,sadness
verbissen,surprise
verbissen,trust
Dogma,anger
Dogma,anticipation
Dogma,disgust
Dogma,fear
Dogma,joy
Dogma,sadness
Dogma,surprise
Dogma,trust
dogmatisch,anger
dogmatisch,anticipation
dogmatisch,disgust
dogmatisch,fear
dogmatisch,joy
dogmatisch,sadness
dogmatisch,surprise
dogmatisch,trust
Taten,anger
Taten,anticipation
Taten,disgust
Taten,fear
Taten,joy
Taten,sadness
Taten,surprise
Taten,trust
Flaute,anger
Flaute,anticipation
Flaute,disgust
Flaute,fear
Flaute,joy
Flaute,sadness
Flaute,surprise
Flaute,trust
Dole,anger
Dole,anticipation
Dole,disgust
Dole,fear
Dole,joy
Dole,sadness
Dole,surprise
Dole,trust
Puppe,anger
Puppe,anticipation
Puppe,disgust
Puppe,fear
